PlotID	Latitude	Longitude	Ownership	Altitude	Slope	Exposition	Rocks.and.boulder.cover	Bedrock.type	Calcareous.bedrock	Sand	Silt	Clay	Soil.drainage	Soil.depth	Soil.type	Stand.origin	Current.management	Forest.structure	Age.distribution	Age.canopy.trees	RestrictedSpeciesRichness	SpeciesRichness_Focals	ShannonIndex_Focals	TrueShannonIndex_Focals	SimpsonsIndex_Focals	TrueSimpsonsIndex_Focals	PielousIndex_Focals	SpeciesRichness_All	ShannonIndex_All	TrueShannonIndex_All	SimpsonsIndex_All	TrueSimpsonsIndex_All	PielousIndex_All	SpeciesRichness_NonFocals	evergreen	coniferous	Country	Composition	Annual.Mean.T	Annual.Precip	timber_quality	productivity	biomass	regeneration_juveniles	regeneration_seedlings	wood_decomposition	litter_decomposition_all	microbial_biomass	pHFF	pH0.10cm	total_soil_C	total_soil_N	X13CD	X13CW	WUE_average	lack_insect_impact_plot	lack_browsing	no_pathogen_damage	root_biomass	bird_richness	bird_diversity	bat_richness	bat_diversity	earthworm_richness	earthworm_biomass	understorey_subplot_richness	understorey_subplot_diversity	understorey_plot_richness	understorey_plot_diversity	threshold_1	threshold_2	threshold_3	threshold_4	threshold_5	threshold_6	threshold_7	threshold_8	threshold_9	threshold_10	threshold_11	threshold_12	threshold_13	threshold_14	threshold_15	threshold_16	threshold_17	threshold_18	threshold_19	threshold_20	threshold_21	threshold_22	threshold_23	threshold_24	threshold_25	threshold_26	threshold_27	threshold_28	threshold_29	threshold_30	threshold_31	threshold_32	threshold_33	threshold_34	threshold_35	threshold_36	threshold_37	threshold_38	threshold_39	threshold_40	threshold_41	threshold_42	threshold_43	threshold_44	threshold_45	threshold_46	threshold_47	threshold_48	threshold_49	threshold_50	threshold_51	threshold_52	threshold_53	threshold_54	threshold_55	threshold_56	threshold_57	threshold_58	threshold_59	threshold_60	threshold_61	threshold_62	threshold_63	threshold_64	threshold_65	threshold_66	threshold_67	threshold_68	threshold_69	threshold_70	threshold_71	threshold_72	threshold_73	threshold_74	threshold_75	threshold_76	threshold_77	threshold_78	threshold_79	threshold_80	threshold_81	threshold_82	threshold_83	threshold_84	threshold_85	threshold_86	threshold_87	threshold_88	threshold_89	threshold_90	threshold_91	threshold_92	threshold_93	threshold_94	threshold_95	threshold_96	threshold_97	threshold_98	threshold_99
FIN24	62.4428	30.31247	state	151	2	E	10	mica_schists	No	1	3	1	2	70	podzol	clear_cutting	low	single	even	32	2	3	0.577921795	1.78233053	0.603638726	1.656620022	0.833764907	3	0.577921795	1.78233053	0.603638726	1.656620022	0.833764907	0	0.735294118	0.735294118	Finland	Be.Piab	1.9	637	0.877192982	2.574695711	44.45901303	0	0	18.73942543	28.49826897	5750.67897	3.59	3.54	100.3354774	4.247722459	-26.1205491	-28.18483614	-26.1205491	-1.185430986	95.89	0.32	71.87752212	4	1.320888343	1	1	0	0	8.666666667	0.937651378	12	1.105731508	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	12	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	9	9	8	8	8	8	8	7	7	6	6	6	6	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
FIN25	62.32922	30.37373	state	136	1	N	0	mica_schists	No	1	3	1	2	80	poorly_developed_podzol	clear_cutting	low	single	even	38	3	3	1.002620038	2.725413168	0.401487603	2.490736929	0.912624088	3	1.002620038	2.725413168	0.401487603	2.490736929	0.912624088	0	0.754545455	0.754545455	Finland	Be.Piab.Pisy	2.1	635	0.763636364	2.923261929	72.45400726	7	0	54.43245142	38.51420712	7008.322482	3.29	3.58	77.15976344	3.970295897	-26.19980451	-27.36797416	-26.19980451	-0.432934861	100	0.518888889	46.93123991	8	2.007556307	2	0.0625	0	0	14	0.617872042	19	0.800620535	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	12	12	10	10	9	9	8	8	8	8	8	8	8	8	8	8	8	7	7	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	3	3	3	3	3	2	2	2	2	2
FIN26	62.325	30.32163	forest_company	108	1	SE	0	mica_schists	No	1	3	1	2	80	podzol	clear_cutting	low	single	even	48	3	3	1.056699522	2.87686029	0.362654321	2.757446809	0.961849356	4	1.056699522	2.87686029	0.352974292	2.833067517	0.961849356	1	0.75	0.75	Finland	Be.Piab.Pisy	2.1	636	0.917808219	2.302418976	61.57989034	9	4	26.47275383	27.59956343	8879.863558	4.45	3.87	59.21816107	2.698308728	-25.26202762	-27.18448295	-25.26202762	-0.494896127	81.67	0.623529412	31.5991387	9	2.110016553	0	0	2	0.472	15	1.095791408	25	1.243142359	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	12	12	12	12	12	12	12	11	10	10	10	9	9	9	9	9	9	8	8	8	8	8	8	8	7	7	7	6	6	6	6	6	6	6	6	6	6	6	5	5	4	4	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FIN27	62.14948	29.77184	state	119	1	N	5	mica_schists	No	1	3	1	2	80	poorly_developed_podzol	clear_cutting	low	single	even	39	2	3	0.633549354	1.884286724	0.468886247	2.13271344	0.914018511	3	0.633549354	1.884286724	0.468886247	2.13271344	0.914018511	0	1	1	Finland	Piab.Pisy	2.5	636	1.24137931	1.653296233	43.24155621	3	1	25.11457597	33.1192897	5517.83495	3.18	3.63	72.1170831	2.327742088	-24.64005271	-27.47302046	-24.64005271	-0.682564281	84.62	0.61	35.12591481	13	2.451583061	1	0.00032	2	0.509	8	0.921751194	11	0.973172236	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	11	11	11	11	11	11	11	10	9	8	8	8	8	8	8	7	7	7	7	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
FIN28	62.14269	29.77466	state	111	2	NW	5	mica_schists	No	1	3	1	2	80	poorly_developed_podzol	clear_cutting	low	single	even	39	2	3	0.689994458	1.993704484	0.473609467	2.111444278	0.995451583	3	0.689994458	1.993704484	0.473609467	2.111444278	0.995451583	0	0.46031746	0.46031746	Finland	Be.Pisy	2.5	636	1.292307692	1.974447228	52.73982977	5	18	41.24992629	29.87960461	743.9531134	3.63	3.7	80.60568595	3.517992576	-26.02460816	-27.7798295	-26.02460816	-0.746236572	95.45	0.53	44.80512778	12	2.394700406	1	1	2	0.404	16	1.659696662	21	1.817977098	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	10	10	9	9	9	9	9	8	8	7	7	6	6	6	6	6	6	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	3	3	3	3	2	2	2	2	2	2	2	2	0	0	0	0
GER01	51.07696	10.4146	state	422.8	2	SW	5	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	1	1	0	1	1	1	NA	1	0	1	1	1	NA	0	0	0	Germany	Fasy	7.3	711	1.0625	2.221550182	156.1403086	46	405	4.128731552	11.3756562	1305.674848	5.71	4.67	67.54900381	5.563501299	-26.40495966	-28.57046882	-26.40495966	-1.303073522	98.92	0.996666667	23.03405494	6	1.641734712	2	1.53E-05	4	3.76	10	0.650365639	13	0.719938168	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	14	13	13	13	13	13	13	11	10	10	10	10	9	9	9	8	8	8	7	7	7	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
GER02	51.10567	10.41075	state	389.93	1	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	1	1	0	1	1	1	NA	3	0	1	0.869203329	1.150478796	NA	2	0	0	Germany	Fasy	7.4	697	1.148148148	1.917113441	140.9681353	33	366	13.60427747	13.43458967	1202.841408	5.3	4.73	63.86291538	4.509148274	-26.37162822	-28.62763532	-26.37162822	-1.42523587	100	0.996666667	34.90774413	10	2.211068871	1	1	6	2.877	9.666666667	0.586954903	17	1.066221662	16	16	16	16	15	15	15	15	15	15	15	15	14	14	13	13	13	13	13	13	13	13	13	12	12	12	11	11	11	10	10	10	10	10	10	9	9	9	9	9	8	7	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
GER03	51.08019	10.52579	state	323.1	1	N	30	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	2	4	0.471393487	1.602225318	0.58677686	1.704225352	0.680077046	4	0.471393487	1.602225318	0.58677686	1.704225352	0.680077046	0	0	0	Germany	Acps.Frex	7.8	636	1.156862745	4.343087662	227.6350812	2	48	6.289937455	45.87778554	2161.124745	6.16	6.95	70.90538987	5.552687614	-24.93170321	-26.08996195	-24.93170321	-1.956256025	0	0.84	19.19228838	12	2.371899811	2	0.00390625	9	9.803	16.33333333	1.879195224	24	2.12651443	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	13	13	13	13	13	12	12	12	11	11	11	11	11	11	11	11	10	10	10	10	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	5	5	4	4	4	4	4	4	4	4	4	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1
GER04	51.11522	10.45328	state	272.7	1	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	1	3	0	1	0.811965812	1.231578947	NA	6	0	1	0.5272	1.896813354	NA	3	0	0	Germany	Frex	7.9	631	1.553191489	4.1400511	332.1376254	33	144	-0.165320926	46.39400399	929.9148555	5.62	5.42	66.54563746	5.570289003	-25.02780989	-25.89085042	-25.02780989	-2.236741976	87.94	1	82.31890827	9	1.956187468	5	0	8	21.233	20.33333333	1.493218704	30	1.67873339	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	9	9	9	9	8	8	8	8	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	4	4	4	4
GER05	51.09241	10.49688	state	337.04	1	N	10	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	1	2	0	1	0.566115702	1.766423358	NA	4	0	1	0.412591051	2.42370744	NA	2	0	0	Germany	Qupe	7.8	637	0.967213115	2.126464946	196.3406222	16	10	11.25244075	16.88681466	1323.073421	5.25	4.23	60.45447499	4.543735564	-26.93995565	-28.74072168	-26.93995565	-2.478090907	94.51	0.428888889	31.34728017	13	2.432444121	4	0	9	17.198	12	1.060655108	17	1.121829095	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	14	13	13	13	13	13	13	12	12	11	11	10	10	9	8	8	8	7	7	7	6	6	6	6	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	0	0	0	0	0
GER06	51.10725	10.46517	state	284	1	E	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	2	3	0.609370478	1.839273172	0.527222222	1.896733404	0.879135767	4	0.609370478	1.839273172	0.510346681	1.959452343	0.879135767	1	0	0	Germany	Fasy.Qupe	7.8	638	1.131147541	3.262793829	283.2514025	3	264	3.001682308	22.94541455	1186.314939	5.38	5.91	54.97380765	4.107107424	-26.55060612	-27.90699758	-26.55060612	-1.295584696	95.86	0.706666667	43.76964668	9	2.017746073	1	2.58E-09	8	6.125	11.33333333	0.751077786	18	0.59072064	16	16	16	16	16	16	16	16	16	16	15	15	14	14	14	14	14	13	12	11	11	10	10	10	10	10	10	10	10	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	4	4	4	4	4	4	4	4	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
GER07	51.06186	10.45512	state	479.9	1	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	1	2	0	1	0.699828247	1.428922031	NA	5	0	1	0.640381596	1.561568923	NA	3	1	1	Germany	Piab	6.9	755	0.863636364	3.223052474	72.65284569	158	32	2.163958729	15.52288136	1755.804975	5.7	4.86	103.7271797	9.16496236	-23.69755629	-25.26525768	-23.69755629	-1.562909638	100	0.916666667	39.6422986	14	2.39193017	5	5.36E-06	5	6.2	19	2.181813148	33	2.586922812	16	16	16	16	16	16	16	16	16	16	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	11	11	11	11	11	11	10	10	10	9	9	9	9	9	8	8	7	7	7	7	7	7	7	7	7	6	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	3	3	3	3	2	2	2	2	2	2	2	2
GER08	51.0616	10.41224	state	328.52	1	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	1	3	0	1	0.847167605	1.180403964	NA	3	0	1	0.847167605	1.180403964	NA	0	1	1	Germany	Piab	7.8	643	1.368421053	3.319557548	100.9757905	788	268	4.279045279	14.04009706	1217.971018	5.34	6.65	63.85008248	4.92206799	-25.56702229	-26.18068845	-25.56702229	-0.253161717	98.32	0.941666667	18.01345299	9	2.143952201	1	0.25	7	11.734	26.33333333	2.300216456	39	2.579365296	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	14	13	13	13	13	11	11	10	10	10	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	4	4	4	3	2	2	2	2	1
GER09	51.06057	10.39805	state	371.96	1	SE	5	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	3	3	1.024296052	2.78513418	0.379962193	2.631840796	0.932354446	4	1.024296052	2.78513418	0.366522903	2.728342463	0.932354446	1	0	0	Germany	Acps.Fasy.Frex	7.4	697	0.691823899	2.941503584	105.1896923	51	518	4.575787754	30.26709673	3417.81123	5.98	5.5	59.5983367	4.557198694	-26.50034871	-27.27889967	-26.50034871	-1.721889032	100	0.96	55.13729193	9	1.948053346	1	1	8	17.103	14	1.254198284	21	1.561962749	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	14	14	14	14	13	13	13	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	9	9	8	8	8	8	8	8	8	8	8	7	7	7	6	6	6	6	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	1	1	1	1
GER10	51.10207	10.41086	state	381.31	2	E	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	3	3	0.829629671	2.292469615	0.471885813	2.119156737	0.75516147	3	0.829629671	2.292469615	0.471885813	2.119156737	0.75516147	0	0	0	Germany	Acps.Fasy.Frex	7.4	697	0.6	2.582675342	113.8029339	4	232	11.8672685	30.62438267	1406.843897	5.63	6.57	71.62868054	6.029269771	-27.65786869	-28.19747633	-27.65786869	-1.237942344	94.74	0.975555556	35.39529512	9	2.014035524	3	7.14E-91	6	5.265	12.33333333	1.134515051	18	1.22583641	16	16	16	16	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	12	12	11	11	10	8	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	6	6	6	5	4	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	0	0
GER11	51.07581	10.46317	state	457.82	1	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	2	3	0.491327448	1.634484474	0.646484375	1.546827795	0.708835673	4	0.491327448	1.634484474	0.576124567	1.735735736	0.708835673	1	0	0	Germany	Fasy.Frex	7.1	736	0.75	4.100783362	278.9141621	13	474	10.51425336	32.67160974	2432.537894	5.91	5.66	72.22097962	5.724204428	-26.35385211	-26.75201515	-26.35385211	-1.338455094	99.36	0.95	43.14333781	13	2.374976964	4	1.20E-82	6	5.904	13.66666667	0.815071288	25	1.164729608	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	13	13	13	12	11	11	11	11	11	11	11	11	11	11	11	10	9	9	8	8	8	8	8	8	8	8	7	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	1	1	1	1	1
GER12	51.08335	10.49145	state	382.73	1	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	2	3	0.500402424	1.649384888	0.619047619	1.615384615	0.721928095	4	0.500402424	1.649384888	0.52362949	1.909747292	0.721928095	1	0	0	Germany	Fasy.Qupe	7.3	694	1.238095238	2.312108888	148.0901701	7	146	14.14470509	14.75746316	901.3978384	5.53	4.5	68.2546152	5.426564893	-24.98822348	-25.55788523	-24.98822348	-2.53706792	100	0.616666667	35.77799503	13	2.47635402	3	5.85E-111	6	3.813	14.33333333	1.396557488	27	1.520417363	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	13	13	13	13	12	12	12	11	10	10	10	10	10	10	10	9	9	9	9	8	8	8	8	8	8	8	8	8	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1
GER13	51.09403	10.50908	state	301.09	1	N	20	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	3	4	1.028394167	2.7965714	0.283446712	3.528	0.936084711	7	1.028394167	2.7965714	0.175858481	5.686390533	0.936084711	3	0	0	Germany	Acps.Frex.Qupe	8	611	1.033333333	3.441185097	218.9416061	2	635	8.893834587	33.68336414	1763.821859	5.59	4.61	59.54784463	5.14207673	-25.81384555	-26.66058207	-25.81384555	-1.600657454	98.52	0.782222222	46.49458967	14	2.578629174	5	0	9	11.858	9.333333333	0.764468052	17	0.818068183	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	14	14	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	10	9	8	8	8	8	7	7	7	7	7	7	7	6	6	6	6	5	5	5	5	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
GER14	51.06056	10.4117	state	323.66	1	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	2	4	0.458144179	1.581136953	0.476239669	2.09978308	0.660962335	6	0.458144179	1.581136953	0.404513889	2.472103004	0.660962335	2	0.828571429	0.828571429	Germany	Fasy.Piab	7.8	643	1.369565217	2.207089479	100.5720867	672	584	2.70436227	9.167297357	1919.279806	5.98	6.96	71.58692417	5.944385443	-25.99814856	-26.98694422	-25.99814856	-0.932415989	95.2	0.993333333	23.09695941	13	2.47622065	1	1	5	3.049	20	1.173038487	36	1.579292097	16	16	16	16	16	15	15	15	15	15	15	15	14	13	13	13	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	10	10	10	10	10	10	10	9	9	9	9	8	8	8	8	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	2	2	2	2	1	1	1	1
GER15	51.06458	10.4229	state	378.12	2	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	2	2	0.679193266	1.97228598	0.513888889	1.945945946	0.979868757	2	0.679193266	1.97228598	0.513888889	1.945945946	0.979868757	0	0.583333333	0.583333333	Germany	Frex.Piab	7.4	699	1.413043478	3.140081021	164.0475272	1240	416	5.737433126	34.34431082	593.9344011	6.04	6.25	100.1937844	8.10579054	-25.5679223	-27.44677894	-25.5679223	-1.273757124	93.58	0.993333333	55.49728452	12	2.343932981	4	0	8	4.627	14.33333333	0.619309713	26	0.601604122	16	16	16	16	16	16	16	15	15	15	15	15	15	15	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	10	10	9	9	9	9	9	8	8	8	8	7	7	7	7	6	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	3	3	3	2	2	2	2	2	2
GER16	51.09109	10.49969	state	331.15	2	NE	20	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	3	3	1.020089105	2.773441882	0.382857143	2.611940299	0.928525118	4	1.020089105	2.773441882	0.362654321	2.757446809	0.928525118	1	0.485714286	0.485714286	Germany	Fasy.Piab.Qupe	7.6	661	1.2	2.397016313	181.4248883	30	83	6.809783504	12.38285819	1520.369336	5.6	6.35	54.66876858	3.61984146	-25.81395738	-26.63868292	-25.81395738	-1.471976838	92.86	0.771111111	10.53721268	11	2.302585093	8	0	7	6.231	24	1.920854909	41	2.237688051	16	16	16	16	16	16	16	16	16	16	14	14	14	14	14	14	14	14	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	10	10	10	10	10	10	10	10	10	9	8	8	8	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1
GER17	51.09724	10.45387	state	364.72	1	E	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	2	2	0.163023629	1.177064503	0.926035503	1.079872204	0.235193382	2	0.163023629	1.177064503	0.926035503	1.079872204	0.235193382	0	0	0	Germany	Acps.Fasy	7.5	678	0.8	2.119543769	109.6833338	17	1568	7.811496027	24.39844264	1557.190761	5.5	4.3	51.96776169	3.80055828	-25.2383212	-26.47063118	-25.2383212	-0.559615788	95.62	0.988	23.80163208	10	2.079151273	1	1.71E-28	9	4.466	7.333333333	0.919248531	12	1.21066766	16	16	16	16	16	16	16	15	15	15	15	15	14	14	14	14	13	13	13	13	13	13	13	13	13	13	12	12	12	11	11	11	11	11	11	11	11	11	11	10	9	9	9	9	8	8	7	7	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	1	1	1	0
GER18	51.07029	10.45478	state	494.38	1	N	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	2	4	0.677947136	1.969829786	0.401210395	2.492457853	0.978070971	5	0.677947136	1.969829786	0.351800554	2.842519685	0.978070971	1	0	0	Germany	Acps.Frex	6.9	765	0.981818182	3.212785652	267.9430373	184	448	4.680981671	29.84285215	1692.260728	6	6.21	74.17115912	6.155474096	-26.59135609	-27.38981696	-26.59135609	-1.232803506	95.62	0.803285024	47.19904127	11	2.174308236	2	1.26E-26	4	0.465	11.33333333	1.144553889	17	1.328422772	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	13	13	13	12	12	12	12	12	11	11	11	11	10	10	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	7	7	6	5	5	5	5	5	5	5	5	3	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
GER19	51.07971	10.48875	state	407.45	1	NE	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	3	3	1.012494711	2.752459047	0.392290249	2.549132948	0.921612403	4	1.012494711	2.752459047	0.292899408	3.414141414	0.921612403	1	0	0	Germany	Acps.Fasy.Qupe	7.3	694	1.115384615	1.880146407	132.6324192	61	292	5.253403359	23.23559581	2323.604117	5.39	4.89	61.78897889	5.11385614	-26.43007139	-27.8112356	-26.43007139	-1.84832438	99.17	0.735555556	39.62723031	10	2.115209071	2	4.15E-15	11	19.765	15.33333333	1.420172351	26	1.761782494	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	14	14	14	14	14	14	13	13	13	13	11	11	11	11	11	11	10	10	9	9	9	9	7	7	7	7	7	6	6	6	6	6	6	5	5	4	4	4	4	4	4	4	4	4	3	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GER20	51.08561	10.52562	state	324.78	1	E	0	Muschelkalk	yes	1	2	3	2	NA	NA	NA	minimal	multiple	uneven	NA	3	3	0.79098735	2.205573025	0.515	1.941747573	0.719987714	5	0.79098735	2.205573025	0.468379945	2.135018827	0.719987714	2	0	0	Germany	Fasy.Frex.Qupe	7.7	637	0.786885246	2.145909385	122.6345265	16	234	4.861391243	28.7674069	2903.978167	5.55	4.59	61.69281041	4.406360171	-26.70810129	-27.88470688	-26.70810129	-1.984979661	95.96	0.955555556	50.49180569	14	2.579624674	2	6.02E-39	7	5.26	17	1.228506504	27	1.85360631	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	13	13	13	12	11	11	11	11	11	11	11	11	11	10	10	9	9	9	9	8	8	8	7	7	7	7	6	6	6	6	6	6	6	6	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	0
